marital_status,application_mode,application_order,course,course_time,education_level,previous_grade,nationality,mother_education,father_education,mother_occupation,father_occupation,admission_grade,is_displaced,has_special_needs,is_debtor,is_tuition_paid,gender,is_scholarship_holder,age_at_enrollment,is_international,s1_credited,s1_enrolled,s1_evaluated,s1_approved,s1_grade,s1_not_evaluated,s2_credited,s2_enrolled,s2_evaluated,s2_approved,s2_grade,s2_not_evaluated,unemployment_rate,inflation_rate,gdp
single,1st phase - general contingent,4,Management,daytime,Secondary,60.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Personal services & sales,Personal services & sales,61.4,1,0,0,1,male,0,18,0,0,5,6,4,57.49999999999999,0,0,5,12,2,51.66666665,0,10.8,1.4,1.74
single,2nd phase - general contingent,1,Management,daytime,Secondary,59.0,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Unskilled workers,Unskilled workers,59.20000000000001,1,0,0,1,male,0,19,0,0,5,10,2,52.5,0,0,5,5,4,58.75,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,63.5,Portuguese,Secondary,Basic 1st cycle (4th-5th),Admin staff,Unskilled workers,64.05,0,0,0,1,male,0,19,0,0,5,8,4,62.5,0,0,5,6,4,55.00000000000001,0,7.6,2.6,0.32
single,1st phase - general contingent,2,Nursing,daytime,Secondary,66.55,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,49.5,1,0,0,1,male,0,22,0,0,7,9,6,64.16666665000001,0,0,8,12,6,62.5,0,16.2,0.3,-0.92
single,2nd phase - general contingent,6,Advertising and Marketing Management,daytime,Secondary,55.00000000000001,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Admin staff,Military professions,55.65,0,0,0,1,male,0,21,0,0,6,10,6,61.42857145,0,0,6,11,4,71.25,0,15.5,2.8,-4.06
single,1st phase - general contingent,2,Tourism,daytime,Secondary,62.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Admin staff,Govt & executive leaders,60.75000000000001,1,0,0,1,male,0,18,0,0,6,12,5,55.00000000000001,0,0,6,11,3,51.66666665,0,9.4,-0.8,-3.12
single,Short cycle diploma holders,1,Agronomy,daytime,Professional higher technical course,65.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Unskilled workers,Unskilled workers,65.0,1,0,1,1,male,0,20,0,7,12,16,11,62.727272750000004,0,5,10,12,8,58.12500000000001,0,8.9,1.4,3.51
single,2nd phase - general contingent,1,Journalism and Communication,daytime,Secondary,64.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 3rd cycle (9th-11th),Unskilled workers,Military professions,62.6,1,0,0,1,male,0,18,0,0,6,6,6,63.33333335,0,0,6,7,5,68.0,0,12.4,0.5,1.79
single,1st phase - special contingent (Madeira Island),5,Veterinary Nursing,daytime,Secondary,67.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Machine operators,Machine operators,61.95,1,0,0,1,male,0,18,0,0,5,11,5,65.0,2,0,5,7,5,62.0,0,9.4,-0.8,-3.12
single,Change of course,1,Social Service (evening attendance),evening,Secondary,65.0,Portuguese,Basic 2nd cycle (6th-8th),Higher education (diploma),Health technicians,Healthcare professionals,50.0,0,0,0,1,male,0,54,0,9,13,14,13,66.53846155000001,0,7,11,12,11,64.09090909999999,0,12.7,3.7,-1.7
single,1st phase - general contingent,1,Nursing,daytime,Secondary,70.5,Portuguese,Higher education (diploma),Secondary,Unskilled workers,Unskilled workers,62.14999999999999,0,0,0,1,female,0,19,0,0,8,8,7,72.57142855,0,0,8,8,7,72.57142855,0,12.7,3.7,-1.7
single,Holders of other higher courses,1,Management (evening attendance),evening,Higher education (diploma),60.0,Portuguese,Masters degree,Higher education (diploma),Technicians & associate professionals,Technicians & associate professionals,60.0,0,0,0,1,female,0,27,0,0,5,5,5,76.0,0,0,5,6,5,70.0,0,11.1,0.6,2.02
single,1st phase - general contingent,2,Veterinary Nursing,daytime,Secondary,65.0,Portuguese,Basic 1st cycle (4th-5th),Basic 3rd cycle (9th-11th),Unskilled workers,Machine operators,64.5,0,0,0,1,female,0,20,0,0,5,7,4,58.75,0,0,5,9,2,52.5,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,68.0,Portuguese,Higher education (diploma),Higher education (diploma),Govt & executive leaders,"Specialists (science, law, etc.)",76.25,1,0,0,1,female,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79
single,1st phase - general contingent,1,Journalism and Communication,daytime,Secondary,75.0,Portuguese,Secondary,Secondary,Admin staff,Admin staff,69.05,1,0,0,1,female,0,19,0,0,6,7,6,70.0,0,0,6,7,5,75.0,0,11.1,0.6,2.02
single,Over 23 years old,1,Management (evening attendance),evening,Secondary,66.55,Portuguese,Secondary,Secondary,Admin staff,"Specialists (science, law, etc.)",63.85000000000001,0,0,0,1,female,0,25,0,0,5,12,4,62.5,0,0,5,10,4,55.00000000000001,0,13.9,-0.3,0.79
single,1st phase - general contingent,1,Informatics Engineering,daytime,Secondary,64.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Unskilled workers,Skilled industry workers,62.25000000000001,1,0,0,1,male,0,19,0,0,5,10,3,53.333333350000004,0,0,5,9,2,70.0,2,7.6,2.6,0.32
single,1st phase - general contingent,1,Journalism and Communication,daytime,Secondary,58.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Admin staff,Admin staff,54.65,0,0,0,1,male,0,19,0,0,6,11,4,61.25000000000001,0,0,6,10,3,63.33333335,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,62.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Unskilled workers,Unskilled workers,60.6,1,0,0,1,male,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74
single,1st phase - general contingent,1,Management,daytime,Secondary,65.5,Portuguese,Higher education (diploma),Basic 3rd cycle (9th-11th),Technicians & associate professionals,Military professions,61.64999999999999,0,0,0,1,male,0,19,0,0,5,7,5,59.00000000000001,0,0,5,8,4,62.0,2,16.2,0.3,-0.92
single,1st phase - general contingent,1,Informatics Engineering,daytime,Secondary,65.5,Portuguese,Higher education (diploma),Secondary,Admin staff,Govt & executive leaders,67.95,0,0,0,1,male,0,18,0,0,5,10,2,70.0,0,0,5,7,3,55.00000000000001,1,7.6,2.6,0.32
single,1st phase - general contingent,4,Management,daytime,Secondary,58.5,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Machine operators,Unskilled workers,58.5,1,0,0,1,male,0,19,0,0,5,5,4,53.75,0,0,5,6,4,61.25000000000001,0,12.4,0.5,1.79
single,Technological specialization diploma holders,1,Management (evening attendance),evening,Technological specialization,65.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,65.0,0,0,0,1,female,0,31,0,2,6,12,4,61.25000000000001,0,3,7,9,7,60.0,0,9.4,-0.8,-3.12
single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,Technological specialization,70.0,Portuguese,Secondary,Higher education (diploma),Unskilled workers,Admin staff,70.0,0,0,1,0,female,0,24,0,2,6,11,4,62.5,0,1,6,18,2,57.49999999999999,0,12.4,0.5,1.79
married,Over 23 years old,1,Nursing,daytime,Secondary,50.0,Portuguese,Basic 1st cycle (4th-5th),Basic 2nd cycle (6th-8th),Admin staff,Admin staff,65.0,0,0,0,1,male,1,33,0,0,8,16,1,50.0,1,0,8,16,1,50.0,1,12.7,3.7,-1.7
single,Technological specialization diploma holders,1,Equinculture,daytime,Technological specialization,65.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Admin staff,Unskilled workers,65.0,1,0,0,1,female,1,20,0,0,6,11,4,60.0,0,0,6,9,4,53.75,0,16.2,0.3,-0.92
married,Over 23 years old,1,Social Service (evening attendance),evening,Secondary,70.0,Portuguese,Basic 1st cycle (4th-5th),Higher education (diploma),Unskilled workers,Military professions,86.0,0,0,0,1,male,0,44,0,5,11,21,9,61.66666665,0,8,11,16,9,55.00000000000001,0,12.4,0.5,1.79
single,1st phase - general contingent,5,Nursing,daytime,Secondary,65.0,Portuguese,Secondary,Higher education (diploma),Unskilled workers,Military professions,59.050000000000004,1,0,0,1,male,0,18,0,0,7,10,6,60.17857144999999,0,0,8,9,7,68.75,0,13.9,-0.3,0.79
single,2nd phase - general contingent,4,Tourism,daytime,Secondary,61.0,Portuguese,Secondary,Secondary,Admin staff,"Specialists (science, law, etc.)",58.050000000000004,1,0,0,1,male,0,19,0,0,6,7,5,61.0,0,0,6,12,2,60.0,0,7.6,2.6,0.32
single,Technological specialization diploma holders,1,Agronomy,daytime,Secondary,60.0,Portuguese,Higher education (diploma),Bachelors degree,"Specialists (science, law, etc.)",Farmers & agriculture,60.0,1,0,0,1,male,0,21,0,4,9,14,7,56.42857145,2,2,8,15,4,61.25000000000001,0,12.7,3.7,-1.7
single,2nd phase - general contingent,2,Communication Design,daytime,Secondary,76.0,Portuguese,Technological specialization,Technological specialization,Technicians & associate professionals,Technicians & associate professionals,67.1,1,0,0,1,male,0,20,0,0,6,7,5,59.00000000000001,0,0,6,9,4,60.0,0,15.5,2.8,-4.06
single,Technological specialization diploma holders,1,Informatics Engineering,daytime,Technological specialization,75.0,Portuguese,Basic 3rd cycle (9th-11th),Higher education (diploma),Personal services & sales,"Specialists (science, law, etc.)",75.0,0,0,0,1,male,0,20,0,0,5,16,0,0.0,0,0,5,12,2,52.5,0,12.7,3.7,-1.7
single,1st phase - general contingent,1,Informatics Engineering,daytime,Secondary,75.0,Portuguese,Secondary,Secondary,Technicians & associate professionals,Technicians & associate professionals,71.7,0,0,0,0,male,1,18,0,0,5,5,5,71.0,0,0,5,5,5,71.0,0,8.9,1.4,3.51
single,2nd phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,72.5,Portuguese,Masters degree,Masters degree,Technicians & associate professionals,Technicians & associate professionals,71.8,0,0,1,1,male,0,19,0,5,12,12,10,63.5,0,4,11,16,10,61.36363635000001,0,8.9,1.4,3.51
single,Technological specialization diploma holders,1,Tourism,daytime,Technological specialization,85.0,Portuguese,Basic 3rd cycle (9th-11th),Bachelors degree,Unskilled workers,Technicians & associate professionals,85.0,0,0,0,0,male,0,26,0,2,8,14,8,75.625,0,1,6,12,6,68.33333335,0,11.1,0.6,2.02
single,Change of institution/course,1,Management,daytime,Secondary,57.99999999999999,Portuguese,Higher education (diploma),Higher education (diploma),"Specialists (science, law, etc.)","Specialists (science, law, etc.)",57.60000000000001,0,0,1,1,male,0,32,0,2,7,16,3,60.0,0,3,8,10,3,51.66666665,0,8.9,1.4,3.51
single,1st phase - special contingent (Madeira Island),3,Basic Education,daytime,Secondary,67.0,Portuguese,Basic 1st cycle (4th-5th),Basic 3rd cycle (9th-11th),Unskilled workers,Personal services & sales,60.699999999999996,1,0,0,1,female,1,23,0,0,6,10,4,71.25,1,0,6,8,5,60.0,0,7.6,2.6,0.32
single,Over 23 years old,1,Management,daytime,Secondary,66.55,Brazilian,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Unskilled workers,Machine operators,67.4,0,0,0,1,female,0,24,1,0,5,12,2,52.5,0,0,5,9,4,50.0,2,16.2,0.3,-0.92
single,Transfer,1,Agronomy,daytime,Secondary,70.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Admin staff,Admin staff,70.0,1,0,0,1,male,0,25,0,0,6,14,5,58.33333335,0,0,6,11,4,60.0,0,15.5,2.8,-4.06
single,2nd phase - general contingent,6,Tourism,daytime,Secondary,54.0,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Admin staff,Personal services & sales,56.10000000000001,1,0,0,1,male,0,19,0,0,6,13,5,54.0,0,0,6,12,3,50.0,0,9.4,-0.8,-3.12
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary,66.55,Portuguese,Secondary,Basic 1st cycle (4th-5th),Unskilled workers,Military professions,69.5,0,0,0,1,male,0,21,0,0,6,6,5,64.0,0,0,6,9,5,61.25000000000001,0,10.8,1.4,1.74
single,2nd phase - general contingent,3,Management,daytime,Secondary,61.0,Portuguese,Higher education (diploma),Basic 2nd cycle (6th-8th),Teachers,Construction workers (non-electricians),58.050000000000004,1,0,1,1,male,0,19,0,0,5,10,4,55.00000000000001,0,0,5,13,2,60.0,0,8.9,1.4,3.51
single,Change of course,1,Management,daytime,Secondary,61.5,Portuguese,Basic 1st cycle (4th-5th),Basic 2nd cycle (6th-8th),Skilled industry workers,Skilled industry workers,55.00000000000001,0,0,0,1,male,0,25,0,0,5,12,3,55.00000000000001,1,0,5,12,4,57.49999999999999,0,9.4,-0.8,-3.12
single,Change of course,1,Nursing,daytime,Secondary,68.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),173,Drivers & transport operators,59.20000000000001,1,0,0,1,female,0,21,0,0,7,12,4,65.625,0,0,7,8,6,61.66666665,0,13.9,-0.3,0.79
single,1st phase - general contingent,3,Informatics Engineering,daytime,Secondary,58.5,Portuguese,Secondary,Secondary,Technicians & associate professionals,Personal services & sales,55.55,0,0,0,1,male,1,19,0,0,5,10,5,59.00000000000001,0,0,5,12,3,57.49999999999999,0,11.1,0.6,2.02
single,1st phase - general contingent,5,Informatics Engineering,daytime,Secondary,65.5,Portuguese,Secondary,Basic 3rd cycle (9th-11th),Admin staff,Skilled industry workers,63.4,0,0,0,0,male,1,18,0,0,5,6,5,61.0,0,0,5,8,4,60.0,0,8.9,1.4,3.51
single,Over 23 years old,1,Agronomy,daytime,Basic 3rd cycle (9th-11th),66.55,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Govt & executive leaders,Govt & executive leaders,70.0,0,0,1,1,male,0,24,0,0,6,10,6,74.44444445,0,0,6,11,6,68.63636364999999,0,16.2,0.3,-0.92
single,Change of course,1,Veterinary Nursing,daytime,Secondary,65.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 2nd cycle (6th-8th),Admin staff,Unskilled workers,65.0,1,0,0,0,female,0,19,0,0,6,12,5,65.0,0,0,6,12,3,58.33333335,0,13.9,-0.3,0.79
single,1st phase - general contingent,3,Nursing,daytime,Secondary,61.0,Portuguese,Higher education (diploma),Secondary,Admin staff,Technicians & associate professionals,57.4,1,0,0,1,female,1,19,0,0,7,11,4,63.25000000000001,0,0,7,9,5,55.49999999999999,0,12.4,0.5,1.79
single,2nd phase - general contingent,1,Management,daytime,Secondary,81.0,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Admin staff,Personal services & sales,69.3,1,0,0,1,female,0,19,0,0,5,10,1,55.00000000000001,0,0,5,13,0,0.0,0,12.7,3.7,-1.7
single,2nd phase - general contingent,1,Veterinary Nursing,daytime,Secondary,62.5,Portuguese,Secondary,Basic 2nd cycle (6th-8th),Admin staff,Unskilled workers,59.20000000000001,1,0,0,1,female,0,21,0,0,5,13,3,56.666666649999996,2,0,5,12,2,52.5,1,9.4,-0.8,-3.12
single,1st phase - general contingent,1,Management,daytime,Secondary,64.0,Portuguese,Basic 2nd cycle (6th-8th),Basic 1st cycle (4th-5th),Personal services & sales,Farmers & agriculture,61.04999999999999,0,0,0,1,female,1,18,0,0,5,11,4,57.857142849999995,0,0,5,9,5,60.0,0,13.9,-0.3,0.79
married,Over 23 years old,1,Nursing,daytime,Secondary,66.55,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,54.50000000000001,1,0,0,1,female,0,39,0,0,7,8,5,60.8,0,0,7,8,5,60.8,0,7.6,2.6,0.32
single,1st phase - general contingent,2,Management,daytime,Secondary,64.0,Portuguese,Higher education (diploma),Secondary,Technicians & associate professionals,Technicians & associate professionals,60.5,1,1,1,1,male,0,20,0,0,5,6,5,65.99999999999999,0,0,5,10,5,57.00000000000001,3,16.2,0.3,-0.92
single,Change of course,3,Tourism,daytime,Secondary,67.5,Portuguese,Higher education (diploma),Higher education (diploma),"Specialists (science, law, etc.)","Specialists (science, law, etc.)",61.04999999999999,0,0,0,1,male,0,19,0,0,6,14,3,62.5,0,0,6,9,4,55.00000000000001,0,12.7,3.7,-1.7
married,Transfer,1,Management (evening attendance),evening,Secondary,65.0,Portuguese,Higher education (diploma),Bachelors degree,"Specialists (science, law, etc.)","Specialists (science, law, etc.)",65.0,0,0,0,1,male,0,27,0,2,2,2,2,62.5,0,0,5,6,2,62.5,0,12.7,3.7,-1.7
single,Over 23 years old,1,Informatics Engineering,daytime,Secondary,55.00000000000001,Portuguese,Secondary,Secondary,Admin staff,Admin staff,62.95,0,0,0,1,male,0,34,0,0,5,7,0,0.0,0,0,5,8,1,55.00000000000001,0,10.8,1.4,1.74
married,Technological specialization diploma holders,1,Informatics Engineering,daytime,Technological specialization,80.0,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),Unskilled workers,Unskilled workers,80.0,0,0,1,1,male,0,41,0,3,7,15,5,71.66666665,0,1,6,16,6,73.18181820000001,0,12.4,0.5,1.79
married,Over 23 years old,1,Nursing,daytime,Secondary,66.55,Portuguese,Basic 1st cycle (4th-5th),Basic 1st cycle (4th-5th),191,Metalworkers,57.60000000000001,0,0,0,1,female,0,48,0,0,7,11,4,58.75,0,0,7,14,3,58.62499999999999,0,11.1,0.6,2.02
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary,73.5,Portuguese,Bachelors degree,Higher education (diploma),Admin staff,Machine operators,72.65,1,0,0,1,female,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79
single,1st phase - general contingent,1,Communication Design,daytime,Secondary,62.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Skilled industry workers,Unskilled workers,66.05,1,0,0,1,female,0,19,0,0,6,10,2,52.5,0,0,6,6,3,55.00000000000001,0,7.6,2.6,0.32
single,1st phase - general contingent,1,Veterinary Nursing,daytime,Secondary,52.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 1st cycle (4th-5th),Machine operators,Machine operators,51.300000000000004,0,1,0,1,female,0,21,0,0,6,13,4,60.0,0,0,6,17,2,57.49999999999999,0,11.1,0.6,2.02
single,2nd phase - general contingent,1,Basic Education,daytime,Secondary,56.00000000000001,Portuguese,Bachelors degree,Basic 3rd cycle (9th-11th),Technicians & associate professionals,Unskilled workers,53.05,1,0,0,1,female,0,19,0,0,6,8,5,61.66666665,0,0,6,8,5,55.00000000000001,0,15.5,2.8,-4.06
single,Change of course,1,Advertising and Marketing Management,daytime,Secondary,75.5,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Govt & executive leaders,Govt & executive leaders,50.0,0,0,1,1,female,0,20,0,0,6,12,5,61.0,0,0,6,8,5,73.0,0,13.9,-0.3,0.79
single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,Technological specialization,70.0,Portuguese,Secondary,Secondary,Technicians & associate professionals,Skilled industry workers,70.0,1,0,0,1,female,0,20,0,2,6,11,5,71.0,0,0,6,12,2,67.5,0,13.9,-0.3,0.79
single,1st phase - general contingent,1,Basic Education,daytime,Secondary,71.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Unskilled workers,Govt & executive leaders,66.3,0,0,0,1,female,0,18,0,0,6,8,5,64.0,0,0,6,14,3,50.0,0,9.4,-0.8,-3.12
single,1st phase - general contingent,1,Communication Design,daytime,Secondary,61.5,Portuguese,Basic 2nd cycle (6th-8th),Basic 2nd cycle (6th-8th),Unskilled workers,Personal services & sales,62.4,0,0,0,0,female,1,18,0,0,6,7,5,59.00000000000001,0,0,6,7,5,65.0,0,8.9,1.4,3.51
single,1st phase - general contingent,4,Nursing,daytime,Secondary,70.0,Portuguese,Higher education (diploma),Basic 3rd cycle (9th-11th),"Specialists (science, law, etc.)",Technicians & associate professionals,66.9,1,0,0,1,female,0,17,0,0,8,14,5,62.3,0,0,8,14,5,62.3,0,10.8,1.4,1.74
single,1st phase - general contingent,4,Social Service,daytime,Secondary,62.5,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Admin staff,Personal services & sales,61.3,1,1,0,1,female,0,18,0,0,6,9,5,59.166666649999996,0,0,6,8,2,57.49999999999999,0,13.9,-0.3,0.79
single,Short cycle diploma holders,1,Veterinary Nursing,daytime,Professional higher technical course,65.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Unskilled workers,Unskilled workers,65.0,1,0,1,0,female,0,24,0,7,9,9,8,65.625,0,4,9,13,6,65.0,0,8.9,1.4,3.51
single,3rd phase - general contingent,1,Nursing,daytime,Secondary,64.0,Portuguese,Basic 3rd cycle (9th-11th),Secondary,Unskilled workers,Admin staff,62.9,0,0,0,1,female,1,20,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12
single,1st phase - general contingent,3,Veterinary Nursing,daytime,Secondary,67.5,Portuguese,Higher education (diploma),Bachelors degree,Admin staff,Technicians & associate professionals,60.5,1,0,0,1,female,0,18,0,0,5,14,3,61.66666665,2,0,5,8,5,57.99999999999999,0,9.4,-0.8,-3.12
single,2nd phase - general contingent,1,Basic Education,daytime,Secondary,73.0,Portuguese,Secondary,Secondary,Technicians & associate professionals,Admin staff,64.1,0,0,1,1,female,0,18,0,0,6,8,4,66.25,0,0,6,10,3,53.333333350000004,0,12.7,3.7,-1.7
single,Change of institution/course,1,Social Service,daytime,Secondary,61.0,Portuguese,Basic 3rd cycle (9th-11th),Higher education (diploma),Personal services & sales,"Specialists (science, law, etc.)",56.3,0,0,1,1,female,0,20,0,5,11,18,8,63.125,0,4,10,10,3,55.00000000000001,0,11.1,0.6,2.02
single,1st phase - general contingent,4,Nursing,daytime,Secondary,59.0,Portuguese,Basic 3rd cycle (9th-11th),Basic 3rd cycle (9th-11th),Technicians & associate professionals,Technicians & associate professionals,55.00000000000001,1,0,0,1,female,0,19,0,0,7,12,4,64.25,0,0,7,7,7,63.10714285000001,0,11.1,0.6,2.02
